"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000136379","ABHD17C",-0.337086419868224,6.3388126315826,-2.47847973686467,0.0140835337107531,0.0608192588206645,-3.77932281433585
"ENSG00000003509","NDUFAF7",0.132335920633084,3.4389522575795,2.47810429352001,0.0140978774905329,0.0608600773068928,-3.56189285188578
"ENSG00000276445","",0.574506396962423,-3.48676028047656,2.47815139533446,0.0140960772572076,0.0608600773068928,-3.107274840391
"ENSG00000213128","RPL32P31",-0.445919243216619,-3.11211661643655,-2.47793935997538,0.0141041828696664,0.0608767358796028,-3.11761159262887
"ENSG00000116675","DNAJC6",0.601506593913388,1.15740067424255,2.47770433526243,0.0141131721558466,0.0608838527659379,-3.3474157828234
"ENSG00000120899","PTK2B",-0.257119382641434,5.60426300130253,-2.47781972093688,0.0141087582179578,0.0608838527659379,-3.75300043245377
"ENSG00000155363","MOV10",-0.214116620461938,6.00483408378086,-2.47773995741904,0.0141118093427386,0.0608838527659379,-3.77080715043415
"ENSG00000205809","KLRC2",-0.746239043544617,-2.54607298093166,-2.47752951145755,0.0141198621673649,0.0609021546733474,-3.14468562242064
"ENSG00000092421","SEMA6A",0.584837888374923,4.39220025266453,2.4770645095679,0.0141376702045429,0.0609602028286079,-3.67558770865987
"ENSG00000170482","SLC23A1",0.552084200000303,0.0251075312021788,2.47696541694428,0.0141414677062619,0.0609602028286079,-3.28300395752082
"ENSG00000185818","NAT8L",0.819961012985503,-0.180245279120583,2.4770255480347,0.0141391632093622,0.0609602028286079,-3.2753978849429
"ENSG00000198356","GET3",-0.213553622750263,5.67442066929983,-2.47692231334003,0.0141431198380241,0.0609602028286079,-3.75889313824081
"ENSG00000143556","S100A7",1.59166007947677,-1.98993913213847,2.47658074687447,0.0141562179199421,0.0609955273596396,-3.19335818922016
"ENSG00000214297","ALDOAP2",-0.428035709510222,-1.76695878870109,-2.4766301494386,0.0141543228078917,0.0609955273596396,-3.19267794238391
"ENSG00000148180","GSN",-0.353297995294859,8.261571272113,-2.47638010522342,0.0141639169742021,0.0610075724544005,-3.81519371515558
