"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000169249","ZRSR2",-0.571601227091842,4.12567473756064,-4.56560028268899,7.92423391775157e-06,0.000118141632384532,3.06962518935303
"ENSG00000159648","TEPP",1.24057139097143,-2.58360768049197,4.5649605664188,7.94651162998361e-06,0.000118387280160246,3.41033788537228
"ENSG00000164465","DCBLD1",-0.556766733708781,4.20664407900931,-4.5648126651858,7.95167076389933e-06,0.000118387280160246,3.05763075846441
"ENSG00000105355","PLIN3",-0.698550088054853,6.1058158252301,-4.56414925376439,7.9748517377126e-06,0.000118568975973713,2.8961748653064
"ENSG00000257542","OR7E47P",-1.52766575093697,0.699658909788689,-4.56416881679508,7.97416723558346e-06,0.000118568975973713,3.37066160569296
"ENSG00000122971","ACADS",-0.656223827771234,4.65183927812945,-4.56377268566406,7.98803871519277e-06,0.000118683356509154,3.0052659400232
"ENSG00000136811","ODF2",-0.378769321064353,6.2520454506243,-4.56265918432263,8.02715505818814e-06,0.000119182564070129,2.87440724961954
"ENSG00000072201","LNX1",-0.853038380282036,3.88450645637247,-4.56220432075332,8.04318696968724e-06,0.000119315191698499,3.11569684882613
"ENSG00000100554","ATP6V1D",-0.40488290497067,5.46407611445681,-4.56209246983376,8.04713393069079e-06,0.000119315191698499,2.91143012912678
"ENSG00000156049","GNA14",-0.983790883386826,1.39049705576901,-4.56093700661663,8.08801674045055e-06,0.000119839112238651,3.31926708112528
"ENSG00000276122","",-3.26499229755789,2.38079075319699,-4.55989402382191,8.12509123604166e-06,0.000120305925957648,3.3391750725748
"ENSG00000133961","NUMB",-0.375893615336888,6.11642183004003,-4.55953385047231,8.1379321026179e-06,0.000120413525488257,2.86626972338437
"ENSG00000169550","MUC15",2.06714874653972,-1.6043192021081,4.55926088310513,8.14767690911177e-06,0.000120475197992842,3.34833841694445
"ENSG00000132832","",1.12760751734092,-2.59742913321941,4.55862448657123,8.17043956916883e-06,0.000120729142279586,3.38613081910534
"ENSG00000112981","NME5",-1.50651758198712,2.57369391775007,-4.55815490758973,8.18727469397499e-06,0.000120895212039605,3.26566186394561
"ENSG00000166126","AMN",1.44288729428051,2.08563779744737,4.5578288944712,8.19898237945453e-06,0.000120985393677156,3.11587345065722
"ENSG00000164300","SERINC5",-0.761492574152041,6.70859132964032,-4.55745419762027,8.21245826880564e-06,0.0001211015262669,2.84754312237265
"ENSG00000169035","KLK7",2.08935962945801,0.540510794963499,4.55603043823152,8.26385797598778e-06,0.000121776346422417,3.22010394328547
"ENSG00000227359","",1.21544868660955,-2.348608323176,4.55510699701314,8.29736075606029e-06,0.000122186696941493,3.36665263846174
"ENSG00000103343","ZNF174",-0.31795421182945,3.14610494267117,-4.5534318666335,8.35846877402322e-06,0.000122918993141745,3.11899299145748
"ENSG00000232258","TMEM114",-1.95183719628065,-1.61323885600741,-4.55355652458086,8.35390644157728e-06,0.000122918993141745,3.3768154184571
"ENSG00000075891","PAX2",2.87827843904506,-0.0226277175742184,4.55200002027216,8.41104477438191e-06,0.000123608027388417,3.20290829711695
"ENSG00000196074","SYCP2",1.20622751526664,-0.692298935414196,4.55184401603809,8.4167922731832e-06,0.000123608404811405,3.30475391833773
"ENSG00000166821","PEX11A",-0.474610003243308,3.18851061538043,-4.54990074977011,8.48870326931235e-06,0.000124579793972116,3.11223407960962
"ENSG00000186283","TOR3A",-0.498134359447469,5.97942447067087,-4.54943556677754,8.50600490993127e-06,0.000124748964066019,2.83373565909734
"ENSG00000104760","FGL1",-2.55630606204307,-1.43547742732539,-4.54858465982304,8.53774064152594e-06,0.000125084030699617,3.35610102813764
"ENSG00000140398","NEIL1",-0.992603723434011,4.41166650207649,-4.54851264729936,8.54043166606187e-06,0.000125084030699617,3.00162119856029
"ENSG00000145545","SRD5A1",0.493092492802669,3.59630814919574,4.54680011675331,8.60466780683008e-06,0.000125939457067039,2.96807378621786
"ENSG00000101365","IDH3B",0.461429965622663,6.41104883236285,4.54606816981821,8.63226425142261e-06,0.000126257823035533,2.78796492229614
"ENSG00000196793","ZNF239",0.577684722811488,2.64110604832027,4.54524653046688,8.66334373745691e-06,0.000126626667632126,3.07380030980586
"ENSG00000139289","PHLDA1",-1.37494241208786,5.90345633038162,-4.54254100722536,8.766445665498e-06,0.00012804700859483,2.85025557507203
"ENSG00000166140","ZFYVE19",-0.405539536242775,4.96656029275267,-4.54225035860654,8.77759160667263e-06,0.000128123183431722,2.86636062881121
"ENSG00000153107","ANAPC1",0.425195191074896,3.56629305924367,4.54139047156859,8.81064683771237e-06,0.000128518841077043,2.95542299703933
"ENSG00000155366","RHOC",-0.420601283675555,7.55196735043415,-4.54074846993857,8.83540426163758e-06,0.000128793008275409,2.75985211530102
"ENSG00000172270","BSG",-0.479301161838729,10.1565707956534,-4.53994594176668,8.86644612491725e-06,0.000129158351744159,2.769081114485
"ENSG00000104969","SGTA",-0.346859996387972,6.97235733993977,-4.53954944221475,8.88182143911269e-06,0.000129295140531773,2.76032531198573
"ENSG00000166949","SMAD3",0.531985256085641,5.29857945430946,4.53902460326401,8.9022128797016e-06,0.000129504717064103,2.78935718105912
"ENSG00000135046","ANXA1",-1.13502253358158,7.60191477370289,-4.53821009978037,8.93394774331714e-06,0.000129878918639892,2.75458638172123
"ENSG00000186838","SELENOV",1.63234334654957,-3.27359681643314,4.53750487519491,8.9615126905624e-06,0.00013010454210633,3.30714667604617
"ENSG00000259207","ITGB3",1.35952658310912,0.344677081761311,4.53753583943823,8.96030068407546e-06,0.00013010454210633,3.19078807465101
"ENSG00000140451","PIF1",0.765968968090061,2.95414963136622,4.53730719154936,8.96925416592884e-06,0.000130129481361021,2.98296709089813
